email,is_valid,campaign_name
jennifer65@collins.com,True,1
browndorothy@schmidt.info,True,1
nfields@ewing.biz,True,1
gthomas@moore-moore.info,True,1
bethcox@shepard-morales.net,True,1
cmedina@oliver-copeland.com,True,1
zfrench@hotmail.com,True,1
dean12@hughes-farley.net,True,1
hendersonalyssa@hotmail.com,True,1
frankkaufman@yahoo.com,True,1
amandaking@yahoo.com,True,1
bgriffin@lindsey-wright.com,True,1
foxjessica@hotmail.com,True,1
walshkarl@martinez.com,True,1
burnettsydney@smith.info,True,1
jason46@thomas.com,True,1
kross@carter.org,True,1
staceybanks@williams.com,True,1
jennifer85@edwards-mcdonald.info,True,1
judith62@gonzales.com,True,1
ashley89@yahoo.com,True,1
veronicamason@yahoo.com,True,1
jennifer89@blake.biz,True,1
heather49@daniels.net,True,1
mstewart@gmail.com,True,1
ljohnson@hotmail.com,True,1
herrerajeremy@strickland.com,True,1
fowlereileen@hotmail.com,True,1
seanbridges@valdez-jones.info,True,1
amy91@hotmail.com,True,1
laurenalexander@wallace.com,True,1
jennasimmons@coffey-walters.com,True,1
blarson@yahoo.com,True,1
daniel56@johnson-raymond.com,True,1
tracywright@gmail.com,True,1
amy84@yahoo.com,True,1
patricklopez@richard-ellis.com,True,1
ingramsteven@hotmail.com,True,1
cheryl09@yahoo.com,True,1
jilllong@hotmail.com,True,1
moralesmary@hotmail.com,True,1
ngonzalez@hughes.net,True,1
michelle68@chapman.info,True,1
knappshannon@gmail.com,True,1
lthompson@fox.biz,True,1
vreyes@wheeler-chapman.biz,True,1
jfranklin@luna.com,True,1
matthew40@cameron.org,True,1
aaron31@leblanc.org,True,1
fjohnson@gmail.com,True,1
mary66@morrow.com,True,1
jcook@romero-hunt.info,True,1
kevin77@hotmail.com,True,1
francisbryan@gmail.com,True,1
wayne08@yahoo.com,True,1
gonzalezkrista@scott.com,True,1
emilylee@gmail.com,True,1
natalie69@rivera.net,True,1
sharonmathis@allison.com,True,1
yruiz@anderson-burns.org,True,1
frankthomas@reed-johnson.org,True,1
bishopjulie@yahoo.com,True,1
alex10@hotmail.com,True,1
shoover@brown-shaw.info,True,1
johnjefferson@bean.com,True,1
morrisonbrandi@simmons.org,True,1
montoyajennifer@cooper-williams.org,True,1
amanda44@armstrong-fry.com,True,1
melissa02@gmail.com,True,1
cassandra44@russell.com,True,1
jennifer44@gmail.com,True,1
stephen51@hunt.com,True,1
sheena10@yahoo.com,True,1
bruceheidi@clarke.com,True,1
martinamy@andrade.biz,True,1
emily77@gmail.com,True,1
matthew02@clark.net,True,1
alyssa41@adams.com,True,1
hicksdonna@gmail.com,True,1
xstark@yahoo.com,True,1
kathleenguerra@gmail.com,True,1
jackrichards@dunn.biz,True,1
haneyvirginia@gmail.com,True,1
hensleyzachary@morris.net,True,1
kwong@yahoo.com,True,1
xarias@jordan-murray.org,True,1
davidhansen@hotmail.com,True,1
timothy13@gmail.com,True,1
james22@yahoo.com,True,1
gibbsjoshua@lambert.com,True,1
dhansen@williams.com,True,1
maddenadrienne@hotmail.com,True,1
nnorton@holland.com,True,1
kristenshepard@gmail.com,True,1
kathleensimmons@yahoo.com,True,1
bradley24@yahoo.com,True,1
wilcoxcaitlin@hotmail.com,True,1
mary43@lawson.com,True,1
veronicaho@costa.com,True,1
bennettdiana@roth.com,True,1
rlee@yahoo.com,True,1
anthonydavis@cervantes.com,True,1
pauljohn@yahoo.com,True,1
christinanewman@gmail.com,True,1
mariaperez@hotmail.com,True,1
amber70@gmail.com,True,1
zestrada@nicholson-rosario.net,True,1
bmosley@kelly.com,True,1
jrussell@lin.com,True,1
amber63@hotmail.com,True,1
acowan@morgan.com,True,1
xsuarez@ellis-rodriguez.com,True,1
youngelizabeth@garcia.org,True,1
ugomez@hotmail.com,True,1
williammurphy@yahoo.com,True,1
vtaylor@hotmail.com,True,1
toddevans@whitaker.net,True,1
youngemily@jordan.com,True,1
kathleen33@whitaker-mclaughlin.info,True,1
hgonzales@rodriguez-holmes.com,True,1
jacksonjennifer@escobar.com,True,1
bennettstephen@boyd.net,True,1
stephanie57@ashley.net,True,1
brittany06@mercado.com,True,1
jonathanshah@smith-garrison.com,True,1
xallen@gmail.com,True,1
lisayoung@patterson.net,True,1
jzimmerman@montes.com,True,1
robert72@jackson.com,True,1
henryangela@hotmail.com,True,1
dawn13@brooks.com,True,1
mlin@wood-moore.com,True,1
jerry47@vega.org,True,1
matthewhancock@hotmail.com,True,1
katiecarr@hotmail.com,True,1
stevenbowman@martin-christian.org,True,1
mercadoamy@hotmail.com,True,1
williamsstephanie@yahoo.com,True,1
mitchellalexander@nelson-velez.com,True,1
vkim@bennett.com,True,1
craig27@wilson-collins.com,True,1
aclark@yahoo.com,True,1
michaelrodriguez@carpenter-cruz.com,True,1
amysanchez@taylor-cole.com,True,1
orozcolaura@gmail.com,True,1
christinebrown@munoz.info,True,1
jason04@beck.com,True,1
lindagordon@gmail.com,True,1
rcamacho@diaz.net,True,1
timothymartinez@farrell.net,True,1
fjenkins@hotmail.com,True,1
flewis@hotmail.com,True,1
hernandezchristopher@bell-wilson.com,True,1
joannamora@gmail.com,True,1
cjohnson@hotmail.com,True,1
joseph43@tyler.com,True,1
teresa14@burton.net,True,1
yorkkimberly@yahoo.com,True,1
iguzman@kirby.org,True,1
garciajose@hotmail.com,True,1
petersondebbie@yahoo.com,True,1
brittneygarcia@gmail.com,True,1
larryallen@hotmail.com,True,1
isaacwatson@yahoo.com,True,1
fryan@hotmail.com,True,1
emily11@gmail.com,True,1
angellong@floyd-scott.com,True,1
paul15@montes-wilcox.com,True,1
hwood@davis.info,True,1
amyball@yahoo.com,True,1
kingpaul@johnson.com,True,1
susan43@webb-fox.biz,True,1
tamarasmith@hotmail.com,True,1
austincameron@juarez-malone.net,True,1
carrillocarol@moss.org,True,1
garrettsanchez@hotmail.com,True,1
theresa66@bradley.com,True,1
umartinez@hotmail.com,True,1
lopezstephanie@hotmail.com,True,1
lynnmckay@yahoo.com,True,1
bryanfarmer@watson.com,True,1
olsonnicole@curtis.com,True,1
tonistout@cole.com,True,1
burnsnatalie@meza.com,True,1
brian24@le.biz,True,1
elizabethgonzales@burke.com,True,1
tboyle@yahoo.com,True,1
bweaver@herrera.com,True,1
ashley27@hotmail.com,True,1
rhonda98@yahoo.com,True,1
robertevans@hotmail.com,True,1
lindahess@smith-burns.com,True,1
kristy86@harris.biz,True,1
taylordebra@gmail.com,True,1
mshannon@gmail.com,True,1
robert65@norton-dunlap.com,True,1
andrescook@wright-jones.info,True,1
aroberts@fischer-arnold.info,True,1
sarahnguyen@monroe.com,True,1
mhansen@mccoy-warren.com,True,1
dennisjohnson@hotmail.com,True,1
tara62@murphy.info,True,1
ortegakenneth@lane-berger.com,True,1
kimberly69@yahoo.com,True,1
marythomas@wood.com,True,1
kflores@yahoo.com,True,1
andre61@hotmail.com,True,1
lisaanderson@yahoo.com,True,1
jeremymcdaniel@eaton-murphy.com,True,1
varnold@warren.com,True,1
lindsay16@payne.com,True,1
carlsonalexis@romero-johnson.com,True,1
kellyfox@fisher.com,True,1
ewillis@yahoo.com,True,1
lori39@yahoo.com,True,1
xgreen@hotmail.com,True,1
kirkdaniel@coleman.com,True,1
zgarcia@hotmail.com,True,1
erichall@hotmail.com,True,1
lisa80@evans-mcknight.org,True,1
racosta@jones-richards.info,True,1
stephanie61@jones.net,True,1
nicholasdrake@yahoo.com,True,1
denise29@gmail.com,True,1
andrewhawkins@vargas.info,True,1
ljordan@yahoo.com,True,1
janet90@grimes.biz,True,1
wriggs@hotmail.com,True,1
ryan63@gmail.com,True,1
laurenhill@gmail.com,True,1
carlsonjohn@yahoo.com,True,1
taylorflowers@hotmail.com,True,1
davidvelazquez@gmail.com,True,1
gregorybullock@yahoo.com,True,1
nancyhorn@ballard.com,True,1
gregory05@reese.com,True,1
jcardenas@gmail.com,True,1
lwallace@smith.com,True,1
cyoung@glass.biz,True,1
griffinbryan@hayden.info,True,1
randall58@hotmail.com,True,1
thompsonbryan@ochoa-knox.com,True,1
adorsey@frank.com,True,1
ewilliams@perez.biz,True,1
wflores@yahoo.com,True,1
phillipsmeredith@hotmail.com,True,1
ajames@cole.net,True,1
courtney78@nelson.com,True,1
christopher25@mcdaniel-donaldson.com,True,1
gwalter@barnett.com,True,1
andrew36@hotmail.com,True,1
leeemily@williams.info,True,1
charlesgreen@gmail.com,True,1
beckermichael@paul.com,True,1
stacy50@waller-santana.info,True,1
michael07@richardson.com,True,1
berrykenneth@hamilton-sanders.net,True,1
andrewroman@hotmail.com,True,1
annettenguyen@williams.com,True,1
caitlin08@anthony-dean.info,True,1
diane62@young.com,True,1
melissawilson@gmail.com,True,1
shermanmarcus@gmail.com,True,1
martin87@gmail.com,True,1
xlivingston@yahoo.com,True,1
leeangela@yahoo.com,True,1
kellycobb@jordan.net,True,1
gabriella91@jimenez.net,True,1
wendyryan@barry-orozco.com,True,1
murphymichelle@bell-fernandez.org,True,1
david42@kelly-walker.com,True,1
john39@frye.biz,True,1
kstafford@hotmail.com,True,1
codydavis@yahoo.com,True,1
malik32@costa.info,True,1
epalmer@mccall-baker.com,True,1
idavis@gmail.com,True,1
dkim@hotmail.com,True,1
andersonlinda@simmons-kelly.com,True,1
stephenklein@yahoo.com,True,1
kcoleman@flores-greene.org,True,1
hollyanderson@woods-flores.info,True,1
deckermaria@mcgee.com,True,1
james80@yahoo.com,True,1
sarah44@hernandez.com,True,1
erica82@hotmail.com,True,1
lynn61@haley-thompson.net,True,1
cwallace@yahoo.com,True,1
matthewsmith@hotmail.com,True,1
thompsonkayla@gmail.com,True,1
daisynavarro@gmail.com,True,1
moorethomas@morris.biz,True,1
daniel37@mitchell.com,True,1
cole05@bird.net,True,1
meyersalexander@ryan-patterson.com,True,1
pricegreg@williamson-carson.com,True,1
nathaniel09@henderson.org,True,1
hernandezjoshua@yahoo.com,True,1
kristinagonzalez@rojas-pierce.net,True,1
michael26@yahoo.com,True,1
kaitlynparker@hamilton.com,True,1
mcardenas@gmail.com,True,1
vargascarrie@tucker.com,True,1
terryshari@lopez-erickson.biz,True,1
kevin32@yahoo.com,True,1
michelle62@allen-washington.com,True,1
leslie15@dawson.biz,True,1
brittany53@barrett.com,True,1
urobbins@hotmail.com,True,1
ruthedwards@gmail.com,True,1
sgutierrez@duarte.org,True,1
gilmoremary@richmond-mclaughlin.info,True,1
jwalter@gutierrez.com,True,1
morganperez@hotmail.com,True,1
mcgeejon@ramirez-hill.biz,True,1
stonemichael@nicholson-colon.org,True,1
ksmith@mann.com,True,1
whitenathaniel@barton-brown.org,True,1
cuevasdonna@jones.com,True,1
tcalderon@williams.com,True,1
sbennett@hotmail.com,True,1
noblechris@gmail.com,True,1
adamsshannon@rodriguez.info,True,1
ffoster@parker.com,True,1
david96@conley.info,True,1
dyerryan@boyd-green.com,True,1
gmcdonald@hammond-fuentes.com,True,1
leahestrada@gmail.com,True,1
shelly00@gmail.com,True,1
cgrimes@howard.com,True,1
wilsonjasmine@anderson.com,True,1
schmidtrodney@gmail.com,True,1
grahamscott@reed-rogers.com,True,1
nbrown@gmail.com,True,1
paul01@doyle-smith.net,True,1
ywalker@smith.com,True,1
angela07@gmail.com,True,1
jose03@hicks.com,True,1
stevenwatkins@gmail.com,True,1
robertolson@yahoo.com,True,1
mercadobill@hotmail.com,True,1
deantodd@hester.org,True,1
ksmith@gmail.com,True,1
michelle14@butler.org,True,1
emilyhensley@clark.org,True,1
landrynatasha@hotmail.com,True,1
julie22@gay.com,True,1
michele17@reeves.com,True,1
tara35@meyer.com,True,1
emilypeters@riley.info,True,1
jamesconway@anderson.com,True,1
hnguyen@yahoo.com,True,1
abartlett@blankenship.com,True,1
howardnancy@gmail.com,True,1
taylor74@robinson-fisher.com,True,1
ronald96@williams.com,True,1
hjohnson@finley.com,True,1
ljackson@martinez-may.com,True,1
kristin12@mills-moore.com,True,1
heidibrock@hotmail.com,True,1
tina99@hotmail.com,True,1
cheryl35@cameron-mills.com,True,1
shieldsbryan@edwards.com,True,1
michaelmay@savage-love.com,True,1
stephanieglenn@garrison.com,True,1
rhowell@yahoo.com,True,1
ypennington@turner.info,True,1
hthompson@collins.biz,True,1
nmartinez@yahoo.com,True,1
ksalazar@nguyen.com,True,1
tgriffin@vasquez.com,True,1
brianleon@martin.com,True,1
sharongray@martin.com,True,1
ryansalazar@jordan-richardson.com,True,1
lbray@schmidt.info,True,1
oguerrero@hotmail.com,True,1
kurthoover@cruz.com,True,1
torresdavid@aguilar-sanchez.biz,True,1
jody87@young.com,True,1
sullivantravis@hotmail.com,True,1
wesleycooper@yahoo.com,True,1
ashleymarshall@gmail.com,True,1
cgray@cox.com,True,1
gene32@stewart.org,True,1
pricejeremy@yahoo.com,True,1
joshua80@rose-thornton.com,True,1
christine41@norman.biz,True,1
oshort@hotmail.com,True,1
lesliedickson@morris.com,True,1
nancy74@gmail.com,True,1
danielsanchez@jenkins.com,True,1
josegarcia@davis.org,True,1
tammy97@yahoo.com,True,1
littlenancy@gmail.com,True,1
cevans@gmail.com,True,1
murphykatelyn@hanson.com,True,1
christopher39@yahoo.com,True,1
bellsean@hotmail.com,True,1
vnavarro@bishop.com,True,1
stephen03@yahoo.com,True,1
halecody@gonzales-deleon.com,True,1
obush@gmail.com,True,1
jeffreywatson@romero-brown.com,True,1
karen15@payne-wade.com,True,1
christopherhenry@yahoo.com,True,1
jwilliams@robinson.org,True,1
wadeluis@gmail.com,True,1
justin04@acevedo.com,True,1
lschultz@hall.com,True,1
lisathomas@cook.com,True,1
davidlawson@gmail.com,True,1
holly67@yahoo.com,True,1
ggonzalez@coleman.net,True,1
bradleydelgado@rivera-brooks.com,True,1
amberyoung@yahoo.com,True,1
dillonvillegas@lee.com,True,1
zballard@wiley-phillips.com,True,1
ghurst@taylor.org,True,1
dakota73@dickerson-duran.com,True,1
ocrawford@yahoo.com,True,1
matthew42@thompson.com,True,1
colekatherine@hotmail.com,True,1
melissajones@gmail.com,True,1
swood@brown.com,True,1
pedro56@hotmail.com,True,1
larrybradford@shields-levy.com,True,1
smithkenneth@yahoo.com,True,1
carlobrien@williamson.org,True,1
spencejennifer@yahoo.com,True,1
iking@yahoo.com,True,1
kathryn49@gmail.com,True,1
griffincarrie@gmail.com,True,1
smithraymond@lang.com,True,1
carterjesse@yahoo.com,True,1
zfranklin@joseph.com,True,1
anthony28@hotmail.com,True,1
dawnthompson@hotmail.com,True,1
dkeller@bernard.com,True,1
kellymoore@yahoo.com,True,1
hernandezkristen@scott.com,True,1
paulacallahan@hotmail.com,True,1
kevindunn@hunt.com,True,1
mark52@white.biz,True,1
susan75@watson-conway.com,True,1
christina67@hotmail.com,True,1
meganbrown@mills.com,True,1
katherinelarson@yahoo.com,True,1
rebeccagillespie@yahoo.com,True,1
susan57@rodriguez-woodward.com,True,1
nthompson@yahoo.com,True,1
barberlisa@hotmail.com,True,1
phillipskyle@powers.com,True,1
djohnson@yahoo.com,True,1
proctorjonathan@gmail.com,True,1
eshannon@hall-richardson.com,True,1
gonzalezamy@yahoo.com,True,1
xwyatt@gmail.com,True,1
sanchezaustin@contreras.biz,True,1
ericacevedo@gmail.com,True,1
staceyparks@warren.com,True,1
davisroger@hotmail.com,True,1
webbbrenda@martinez.info,True,1
uboyer@reed.com,True,1
jodyhanson@meyer-campbell.com,True,1
zkelly@yahoo.com,True,1
richard12@yahoo.com,True,1
robertharris@gmail.com,True,1
ashley84@smith.net,True,1
jasmine33@gmail.com,True,1
danielle74@gmail.com,True,1
elizabeth26@hotmail.com,True,1
stefanieenglish@yahoo.com,True,1
megan48@terry.org,True,1
ghood@andrade.org,True,1
hansendavid@gmail.com,True,1
djames@yahoo.com,True,1
bellalex@gmail.com,True,1
richard68@hotmail.com,True,1
dpatel@silva-murphy.com,True,1
nathanielsnyder@yahoo.com,True,1
aaronsexton@gmail.com,True,1
njohnson@hotmail.com,True,1
carriecrawford@sullivan.com,True,1
kim55@williams.biz,True,1
wrobinson@arroyo.biz,True,1
aburke@gmail.com,True,1
justin58@thompson.com,True,1
ecruz@hotmail.com,True,1
uerickson@campbell.biz,True,1
johnnychandler@hotmail.com,True,1
cainmichael@hotmail.com,True,1
jose25@hotmail.com,True,1
psullivan@johnson-wong.com,True,1
melissa76@gmail.com,True,1
brenda69@thompson.com,True,1
richardsdennis@hotmail.com,True,1
dedwards@hotmail.com,True,1
nsanchez@green-solomon.org,True,1
paula06@spencer.info,True,1
welchphilip@morgan.biz,True,1
williamalvarez@king.com,True,1
joan05@george.com,True,1
katherinebrown@ingram.com,True,1
